"station","POSIXtime","parsivelStatus","precipCode","parsivelR","class1","class2","class3","class4","class5","class6","class7","class8","class9","class10","class11","class12","class13","class14","class15","class16","class17","class18","class19","class20","class21","class22","class23","class24","class25","class26","class27","class28","class29","class30","class31","class32"
"Station SwissMetNet Payerne",2014-04-08 09:24:00,0,0,0.254,0,0,3.84050951827758,12.9823937328395,38.4048404353025,38.4030584292441,8.30142545646349,16.5459544873149,22.30626865158,31.2502175235793,7.3995669224467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:24:30,0,0,0.286,0,0,1.93997483355626,20.598696080522,14.5050673579822,47.2152567392948,57.9042922525619,46.0058246720463,17.5746359073054,18.4660376275696,8.07225482448732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:25:00,0,0,0.175,0,0,7.44099777936384,27.0898647749339,63.4527957807716,37.9069297246607,29.8386901022534,27.5132873038708,27.7494251167981,0,3.69978346122335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:25:30,0,0,0.171,0,0,8.44674467509346,16.0849581863826,57.6419651286662,52.2017760142244,60.4986442202531,32.925737265288,8.78731795365272,10.6908638896455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:26:00,0,0,0.292,0,0,1.42264821127459,9.58103696304145,42.6099511357854,48.0722063199388,88.7409063501094,46.0058246720463,51.3720126521236,7.81255438089482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:26:30,0,0,0.411,0,0,11.0738420547813,35.6278049718377,135.18547979361,91.2873662404923,48.3657916300372,39.548866823338,10.1747892094926,9.2330188137848,0,0,5.54917822743653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:27:00,0,0,0.594,0,0,10.0589901624768,52.1428253467525,177.516273931649,101.307261400875,169.683407517787,37.1224818075068,34.7328611070152,7.30038888524559,13.6905085422942,0,2.17356090812589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:27:30,0,0,0.528,0,0,15.9447851421829,25.8581839170997,55.8217463367771,95.5256388272096,128.904706262445,40.7199821330463,30.1018129594132,25.9181270471398,11.265700602985,5.36698792580992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:28:00,0,0,0.373,0,0,11.0511420237845,19.1723285369745,97.5638504765468,78.6749576765638,47.4942159448577,65.8825175971564,54.1113789777563,34.0911463893592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:28:30,0,0,0.304,0,0,10.2269799757366,25.9350566066287,76.362222795886,76.7174886537916,107.557470718094,49.6150985464524,33.7973767448182,7.81255438089482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:29:00,0,0,0.272,0,0,12.0050823358825,26.8502148940228,60.4734420588535,71.5706658733915,47.2337790677922,32.925737265288,37.733777095097,7.81255438089482,3.69978346122335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:29:30,0,0,0.175,0,0,8.70288233828079,23.1058920995135,35.4507495302635,77.5016590236395,47.3891533410415,23.0339554026035,16.2227408375127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:30:00,0,0,0.115,0,0,5.54809393952642,14.272389976599,34.8751911113704,52.2893003088983,29.8096641391189,15.3352748906821,8.78731795365272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:30:30,0,0,0.121,0,0,4.74888036516559,9.36734289211627,57.184299855208,18.78523685991,0,23.0029123360231,8.78731795365272,18.4660376275696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:31:00,0,0,0.072,0,0,11.222154570734,9.73260236578061,31.5503875071308,28.610430317415,8.30142545646349,27.6794590132126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:31:30,0,0,0.082,0,0,7.64227190087818,13.844325706558,51.945774077398,41.7527156923416,19.7932026569796,0,0,9.2330188137848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:32:00,0,0,0.011,0,0,6.83860764201391,11.7332281192603,14.5050673579822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:32:30,0,0,0.106,0,0,5.61451540064517,6.36969099615692,4.65256877520186,0,0,0,8.78731795365272,0,3.69978346122335,3.23020684645787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:33:00,0,0,0.559,0,0,2.79469727275961,5.98764644481616,0,0,18.3074264663192,7.66019465869189,36.1038950980816,23.2285100894178,21.4155603843411,3.09633918796727,0,0,1.83073568889561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:33:30,0,0,0.238,0,0,2.76073341698391,1.182942613572,5.19992980757853,4.96641234236954,14.3388257884369,7.66763744534106,35.1492718146109,0,11.09935038367,2.79951260026349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:34:00,0,0,0.14,0,0,2.24340679470224,13.3980623193851,59.2916398298584,64.4321528595088,83.236217812134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:34:30,0,0,0.207,0,0,5.67602416848853,14.7430127599743,59.2916398298584,56.6519527194504,22.6402512449004,0,8.78731795365272,7.81255438089482,3.2064789997269,3.23020684645787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:35:00,0,0,0.417,0,0,5.82777864979251,15.2941887047308,60.1982942578463,27.1497208049534,89.0842095062416,87.9760506886497,47.3163274427454,18.4660376275696,6.90626246095025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:35:30,0,0,0.641,0,0,13.2294891023565,26.334706455879,68.3982863828637,52.8946644923668,95.1689699706629,47.0356748952257,140.935263338081,62.3851413830078,4.18440308110873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:36:00,0,0,0.491,0,0,6.598062774881,11.761418908543,33.63450610465,35.0088505116504,77.6632328903122,85.2483999051248,32.4454816750255,34.4699369047965,8.07225482448732,0,2.77458911371827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:36:30,0,0,1.719,0,0,6.27328884310166,38.3617500109722,121.876591639655,89.5218973248072,222.441127576803,137.287644840039,108.508732429364,57.0784497357799,16.7932311584238,18.6631420397398,5.44474377858729,2.67277640335747,2.03458102272828,0.698151295059879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:37:00,0,0,1.076,0,0,10.6407933130299,37.5802574365574,73.5706442435814,75.782562710575,138.528817264966,177.370444220051,115.811789291396,57.5133331623382,26.0367854656146,6.25613786344218,5.44474377858729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:37:30,0,0,1.67,0,0,12.0821032957625,25.0290406444407,140.175066457512,169.128464628298,197.802328079183,297.010297835085,262.354035208943,122.310963719528,25.4793852058844,14.8282498397932,0,2.67277640335747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:38:00,0,0,2.381,0,0,13.4330366314403,54.1126155681434,197.330652841747,393.69771255421,405.638284587696,294.09247751663,222.437873145126,150.466944400444,86.9523725797089,33.7040791002651,10.3998810941414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:38:30,0,0,4.486,0,0,27.0554016299938,59.3084594863519,377.957015970034,443.344641210156,501.851007293257,384.633644767909,397.14788750377,263.233597089715,111.497196952005,64.6470261974036,30.7751583398064,15.8414615471737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:39:00,0,0,2.204,0,0,30.5038580589377,87.4537296346918,173.391930516113,287.667649543906,419.329037636507,411.659106797807,321.084571982469,118.314745263788,96.310118617212,29.0680054583353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:39:30,0,0,1.789,0,0,46.6974644342309,136.430116816426,435.085517814424,276.535313592811,338.77365793703,438.067418604752,179.853980235369,137.846601918289,24.0843362225045,10.9933576398467,2.8925201323745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:40:00,0,0,2.959,0,0,61.4841396196609,246.995782090188,483.768855437052,438.5928984654,501.70372725127,430.47181775824,183.128888325149,139.370759251411,87.1132167761198,35.3610788049853,18.0406100612658,6.25835517913037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:40:30,0,0,4.27,0,0,71.0779357237515,299.920522072259,640.909356875438,855.872829055287,1101.6558242206,775.034406102415,595.356732325439,298.326953735754,147.687141144448,24.5729530678711,7.21624402450632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:41:00,0,0,3.107,0,0,69.5348903301189,237.099233440556,622.99601269189,1117.13934047251,1088.15786740766,789.829724199276,297.835994199144,109.290739269092,77.4625649914683,18.19815149594,7.77133971869912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:41:30,0,0,7.7,0,0,65.0339606008705,220.375403098481,563.286755006654,688.475020423636,901.164391183323,780.270852599909,477.928621796326,348.713625804382,247.577063969581,100.807759598767,57.0683056255731,13.7416186910181,8.16436552435877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:42:00,0,0,16.412,0,0,39.2697998595989,187.494906014305,404.356951353991,1497.79279678494,2346.03600048712,1299.02495022307,1215.26335636864,832.744089212885,435.12139698464,231.544749535484,104.091574259294,46.3509430454343,13.0343379423973,2.10104698697814,0.918409021747034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:42:30,1,0,16.634,0,0,53.4167542080035,183.243448402446,395.846401537052,679.512296565252,1125.344412783,888.446539310678,772.501362587909,761.731649882077,454.112365869102,208.748309996093,106.512208627969,51.8412561542514,14.5643426459255,6.87587973787251,0.918409021747034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:43:00,1,0,25.615,0,0,62.2755714060049,154.331950362557,611.227197984436,862.208022074354,1199.16464830069,806.172247533076,906.906365693517,739.968491565045,511.838401818626,341.606354018848,176.04696677885,74.0091673321503,48.7518094468889,15.1263325403965,1.83681804349406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:43:30,1,0,13.682,0,0,60.0362738225626,171.816507049661,610.414423310139,806.111345232699,892.879518771146,655.839922637627,560.454894489605,789.099190869498,416.290176763361,203.017719141084,76.2440262317749,25.7848350719105,12.083781828716,5.32948504013968,0.918409021747034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:44:00,1,0,6.88,0,0,46.199678935781,167.376483930835,256.588654262889,478.024373615565,639.065494552289,681.98308519093,650.610654895832,291.375126895396,264.267014703036,96.6171849103313,30.4400386482659,15.0591671497825,5.15644138380555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:44:30,1,0,6.774,0,0,42.5937688952419,133.892008731224,378.629033772191,523.9962110626,645.349134635142,617.202446045964,644.799393083934,345.519162863569,227.909453926965,90.3388715630869,35.9179566830631,5.24960714038896,5.15644138380555,1.9473118415895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:45:00,1,0,8.14,0,0,45.5848417841618,139.107658216904,410.170338522992,589.96286641172,860.291404154004,686.361606115711,494.404593656278,519.983278761019,265.714612470734,128.699519618742,46.4811012166731,14.3592195310639,2.43498620901929,0,0.918409021747034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:45:30,1,0,9.24,0,0,30.8989069470798,104.266409953061,226.967461494314,456.756086430809,466.258268804455,638.493051087934,690.609547933204,466.130212920779,286.501359501008,142.320890498937,54.3082942172957,19.2508989118809,5.44291034957253,3.07470290777289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:46:00,1,0,6.429,0,0,24.8561041360696,84.2924493119573,252.13780645115,350.690529413829,611.753742946916,560.501756038278,258.297524556705,267.640780478387,147.512752173603,45.9905556342006,24.2033752605703,28.9900250725582,10.9622124233496,4.35293837302138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:46:30,0,0,2.717,0,0,36.4574641064088,59.810062990297,293.241700984196,348.000083707771,502.165180046141,427.908615013112,317.596402681038,169.517623722579,58.9011447256555,21.4176025663295,11.3794617309522,0,0,0,0.777115326093644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:47:00,0,0,1.39,0,0,32.6120986225675,90.8996023648248,290.254640245854,325.810247232459,479.552604444492,303.003307955929,221.95344669468,59.1870621395528,30.0067139821367,3.83489219994653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:47:30,0,0,0.883,0,0,13.4579693621458,52.061645610452,233.882183414643,379.214288318029,292.68797719638,163.659386936052,75.4771789440908,15.9281212041722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:48:00,0,0,0.75,0,0,14.2411995693616,58.179179633349,172.381506886519,189.485955322121,186.795425362979,188.586975060591,58.1107483905832,27.2454704808208,3.54064876093816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:48:30,0,0,0.507,0,0,7.13788818258285,43.0767578490678,169.60107387298,104.003233176458,207.244704795928,122.812677441978,33.3969818336685,0,4.18440308110873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:49:00,0,0,0.473,0,0,11.4186777020431,38.4442732940393,146.246638297068,178.50122564572,146.006627413713,119.550988476388,17.5746359073054,0,3.2064789997269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:49:30,0,0,0.436,0,0,14.3170820329318,30.9606611037734,112.565179078219,66.3369496040451,103.641469895679,87.3241462904628,42.6202708845181,23.8164536581218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:50:00,0,0,0.4,0,0,14.0091069855279,34.434964592808,93.7122916223848,62.0470764042895,126.704361929278,96.8936889482921,45.3240610241036,0,3.69978346122335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:50:30,0,0,0.629,0,0,10.6427768067365,46.2075561683297,102.759347187436,104.660375738797,338.622076098109,146.160308611511,28.7917138123942,7.30038888524559,0,3.65930994941586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:51:00,0,0,0.43,0,0,17.6320950738098,38.9149524214304,138.734841770107,185.65834742856,130.226747926128,79.3525302676665,36.5367430704508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:51:30,0,0,0.282,0,0,14.9905753202899,52.0368727189477,129.481122983351,77.1468308019886,68.3143685602661,38.3692302932855,16.2227408375127,0,3.69978346122335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:52:00,0,0,0.792,0,0,12.0651638124917,40.2871154866304,106.703012134185,201.817042227184,181.418937303889,161.548683144648,60.7825069372766,57.7394393651242,7.08129752187631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:52:30,0,0,0.422,0,0,10.3887908479774,16.8584488364953,81.1636890826923,60.9613020460387,95.8890335380296,60.3719471978421,41.2327996286782,17.0455731946796,12.4447261877513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:53:00,0,0,0.524,0,0,13.0497391008633,28.6940962159239,68.715391805481,87.6637641155715,114.306910852614,113.155249843935,49.4275331138294,43.1386615946331,3.54064876093816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:53:30,0,0,1.023,0,0,6.46013044831474,7.5441114856881,36.0331544465542,24.4421937689801,140.948805423882,345.717724326275,90.2574451793147,30.1700377174837,9.4758044154116,7.15846543990018,8.78226700825016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:54:00,0,0,2.023,0,0,15.0702307956518,27.2577790022498,169.637593913611,309.655281930632,320.668616846199,72.8313754415606,132.871712205841,85.2267232832369,89.3006978473073,23.2925442051328,7.21624402450632,2.93360399021736,5.15644138380555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:54:30,0,0,2.243,0,0,16.4571363754753,75.438718805158,170.597970779053,247.003070844154,501.954806418327,376.165505367314,298.962235097076,220.586813203672,53.3359355298399,17.9802095618569,6.79175908188831,3.32475118891301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:55:00,0,0,3.152,0,0,22.4606667388181,59.6448332098182,171.836438729264,391.111939369802,435.789987655974,550.498956792449,541.442959582512,209.557472543489,80.8402931160963,20.6772409961354,14.4324880490126,5.55840756041184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:55:30,0,0,4.894,0,0,70.8749640719365,78.5676316958675,110.206106438817,382.249712267575,772.897166475056,640.97094516947,361.279721270726,212.097563119773,58.8689758863733,25.7716337053282,35.2322502372956,12.2079099382379,0,4.35582911934493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:56:00,0,0,2.75,0,0,49.4231929714717,124.261138932278,337.30245245511,376.118714181036,671.616604133756,648.678296173123,220.411345635995,124.330749260252,48.7357915124895,26.9703143427853,3.60812201225316,6.25835517913037,0,1.12739106618339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:56:30,0,0,6.207,0,0,58.1122674955095,159.155889736026,410.085306825918,394.470368362287,380.068730061919,327.758036155883,139.862172951625,131.349420589459,63.2439380287486,25.9126549567937,14.1386138579694,20.9263751302172,7.87789655859179,4.48846336242533,0,0.68780467243722,0.4626413565862,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:57:00,0,0,4.526,0,0,53.642121059003,153.474717722326,429.178078083222,302.743415697216,478.557262461514,327.993889519929,250.756300237011,248.714270485384,93.3861404361431,68.4629499294943,21.224247130901,12.5167103582607,8.16436552435877,0.97365592079475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:57:30,0,0,4.073,0,0,18.0197674622575,96.276147172549,225.796377153104,258.752561399263,445.521941988235,280.45133545659,143.470380467883,105.280069938116,85.6977878477042,34.1623981675281,17.1916401760298,18.1574646973453,7.59142759282487,2.10104698697814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:58:00,0,0,4.051,0,0,28.7373659803007,62.5502457731599,186.1614452963,296.854472816992,254.317662754399,233.102338865264,126.781538071257,104.100461311359,91.8533898585808,23.2925442051328,18.5957057554586,15.8414615471737,5.44291034957253,1.12739106618339,1.98182999429623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:58:30,0,0,4.407,0,0,44.8876598297649,64.7802059625297,204.383042751507,333.117794688892,482.579894864604,277.846374479073,259.600292241145,170.453446566474,125.233291325493,46.4488747014637,25.2568540857722,20.9263751302172,2.72145517478626,1.12739106618339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:59:00,0,0,5.615,0,0,27.8451962221735,123.177425960314,200.678334711827,331.288809403694,410.471512297254,569.647705030683,475.756303929396,294.784195826726,185.549864979564,49.2869273872077,28.8649760980253,18.3839183386954,2.72145517478626,1.9473118415895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 09:59:30,0,0,5.881,0,0,36.9563838687471,70.1744264789987,181.843011624155,364.388153762822,558.67242459794,867.040695884907,730.139502754176,398.058931099354,230.457564617475,51.5432674106564,28.4404911554073,5.55840756041184,0,1.12739106618339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 10:00:00,0,0,2.073,0,0,22.800051025377,53.9265716033313,222.575012810376,359.458662600319,764.40155038471,805.873846430388,342.214828327679,115.306743265556,47.3135901968566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 10:00:30,0,0,1.648,0,0,17.8041620557104,36.0769727979261,183.572852776029,239.441626388859,453.349899555636,434.973307775418,245.495065285231,110.079867347575,18.1619584628722,7.66978439989305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 10:01:00,0,0,0.618,0,0,8.67030628200152,54.2612646015612,150.77671577587,275.106337273669,230.083914575492,38.3009732934594,16.0305512801609,15.9281212041722,0,5.77983315087222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 10:01:30,0,0,1.291,0,0,10.8794406685851,32.7017320091458,159.17942953313,106.302973977661,87.7602858734639,103.422818184363,170.877126120145,110.569111202454,39.7194135079335,15.1344943505911,2.8925201323745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 10:02:00,0,0,1.52,0,0,3.67039953351919,6.06430500195697,61.1446715078672,36.2578225775639,155.496195673583,224.280874525652,161.790798174248,147.588562888231,57.8813719708057,10.9933576398467,2.8925201323745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 10:02:30,0,0,0.982,0,0,2.04508796300979,28.7533096706372,144.503734111149,196.557134248589,413.832853420718,294.743274643061,40.7443178370756,24.5558535230988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 10:03:00,0,0,1.327,0,0,14.8305469505835,52.0322565463904,128.988670119108,241.039272428459,440.058786468886,367.775673520692,140.486614547137,75.0173910813107,32.7704902699651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 10:03:30,0,0,1.441,0,0,13.2695854977834,54.4405690591295,263.317171310864,187.940100125711,194.364729191196,221.30385879969,149.56141893191,46.9130496399791,31.1911895340631,7.15846543990018,5.785040264749,0,1.8204145992832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 10:04:00,0,0,2.963,0,0,13.9967973675908,49.3286540993861,166.851762992876,353.473816305976,478.079712476125,290.763647437759,154.955213198203,109.825495179889,113.877691058886,69.5234769725134,3.60812201225316,6.25835517913037,2.72145517478626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 10:04:30,0,0,2.666,0,0,17.9508031846243,44.4567137325325,205.258922710422,312.58402465406,456.674519640074,560.569321933601,380.881255644761,237.217018403254,114.617574362376,21.276581314864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 10:05:00,0,0,1.114,0,0,16.9006790936133,33.4700631623161,211.528265469473,243.734005419581,433.039648303248,212.865374719688,135.517078812618,69.3095461077327,22.5050354866025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 10:05:30,0,0,0.494,0,0,16.0188143430688,30.5706290444569,127.259717562793,83.3978001574495,158.622676919638,80.1422415339668,70.334119815269,17.0455731946796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 10:06:00,0,0,0.439,0,0,4.91334778784532,25.099587539039,92.5052265765105,121.338793391388,127.94143709534,58.3500087945767,46.5210950487498,9.2330188137848,9.4353329417801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 10:06:30,0,0,0.569,0,0,21.0660156284607,45.4531375477316,135.250692974222,97.1339017344956,178.264756315764,86.2552391271164,30.725223286975,31.8562424083444,10.6219462828144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Station SwissMetNet Payerne",2014-04-08 10:07:00,0,0,1.001,0,0,15.2722069976509,55.5010685922607,110.25069340474,119.291645512412,159.286780211678,68.6032527850195,51.7263849932091,77.549442610943,25.4793852058844,3.83489219994653,5.44474377858729,2.35833212060953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
